! #lon(deg), lat(deg), depth(km), dVs(%), dVp(%), drho(%)
111.195 -3.302 5381.000 3.000 0.000 0.000
111.195 -3.302 5391.000 3.000 0.000 0.000
111.195 -3.302 5401.000 3.000 0.000 0.000
111.195 -3.302 5411.000 3.000 0.000 0.000
111.195 -3.302 5421.000 3.000 0.000 0.000
111.195 -3.302 5431.000 3.000 0.000 0.000
111.195 -3.302 5441.000 3.000 0.000 0.000
111.195 -3.302 5451.000 3.000 0.000 0.000
111.195 -3.302 5461.000 3.000 0.000 0.000
111.195 -3.302 5471.000 3.000 0.000 0.000
111.943 -3.302 5371.000 3.000 0.000 0.000
111.943 -3.302 5381.000 3.000 0.000 0.000
111.943 -3.302 5391.000 3.000 0.000 0.000
111.943 -3.302 5401.000 3.000 0.000 0.000
111.943 -3.302 5411.000 3.000 0.000 0.000
111.943 -3.302 5421.000 3.000 0.000 0.000
111.943 -3.302 5431.000 3.000 0.000 0.000
111.943 -3.302 5441.000 3.000 0.000 0.000
111.943 -3.302 5451.000 3.000 0.000 0.000
111.943 -3.302 5461.000 3.000 0.000 0.000
111.943 -3.302 5471.000 3.000 0.000 0.000
112.691 -3.302 5371.000 3.000 0.000 0.000
112.691 -3.302 5381.000 3.000 0.000 0.000
112.691 -3.302 5391.000 3.000 0.000 0.000
112.691 -3.302 5401.000 3.000 0.000 0.000
112.691 -3.302 5411.000 3.000 0.000 0.000
112.691 -3.302 5421.000 3.000 0.000 0.000
112.691 -3.302 5431.000 3.000 0.000 0.000
112.691 -3.302 5441.000 3.000 0.000 0.000
112.691 -3.302 5451.000 3.000 0.000 0.000
112.691 -3.302 5461.000 3.000 0.000 0.000
112.691 -3.302 5471.000 3.000 0.000 0.000
113.439 -3.302 5371.000 3.000 0.000 0.000
113.439 -3.302 5381.000 3.000 0.000 0.000
113.439 -3.302 5391.000 3.000 0.000 0.000
113.439 -3.302 5401.000 3.000 0.000 0.000
113.439 -3.302 5411.000 3.000 0.000 0.000
113.439 -3.302 5421.000 3.000 0.000 0.000
113.439 -3.302 5431.000 3.000 0.000 0.000
113.439 -3.302 5441.000 3.000 0.000 0.000
113.439 -3.302 5451.000 3.000 0.000 0.000
113.439 -3.302 5461.000 3.000 0.000 0.000
113.439 -3.302 5471.000 3.000 0.000 0.000
114.188 -3.302 5371.000 3.000 0.000 0.000
114.188 -3.302 5381.000 3.000 0.000 0.000
114.188 -3.302 5391.000 3.000 0.000 0.000
114.188 -3.302 5401.000 3.000 0.000 0.000
114.188 -3.302 5411.000 3.000 0.000 0.000
114.188 -3.302 5421.000 3.000 0.000 0.000
114.188 -3.302 5431.000 3.000 0.000 0.000
114.188 -3.302 5441.000 3.000 0.000 0.000
114.188 -3.302 5451.000 3.000 0.000 0.000
114.188 -3.302 5461.000 3.000 0.000 0.000
114.188 -3.302 5471.000 3.000 0.000 0.000
114.936 -3.302 5371.000 3.000 0.000 0.000
114.936 -3.302 5381.000 3.000 0.000 0.000
114.936 -3.302 5391.000 3.000 0.000 0.000
114.936 -3.302 5401.000 3.000 0.000 0.000
114.936 -3.302 5411.000 3.000 0.000 0.000
114.936 -3.302 5421.000 3.000 0.000 0.000
114.936 -3.302 5431.000 3.000 0.000 0.000
114.936 -3.302 5441.000 3.000 0.000 0.000
114.936 -3.302 5451.000 3.000 0.000 0.000
114.936 -3.302 5461.000 3.000 0.000 0.000
114.936 -3.302 5471.000 3.000 0.000 0.000
115.684 -3.302 5371.000 3.000 0.000 0.000
115.684 -3.302 5381.000 3.000 0.000 0.000
115.684 -3.302 5391.000 3.000 0.000 0.000
115.684 -3.302 5401.000 3.000 0.000 0.000
115.684 -3.302 5411.000 3.000 0.000 0.000
115.684 -3.302 5421.000 3.000 0.000 0.000
115.684 -3.302 5431.000 3.000 0.000 0.000
115.684 -3.302 5441.000 3.000 0.000 0.000
115.684 -3.302 5451.000 3.000 0.000 0.000
115.684 -3.302 5461.000 3.000 0.000 0.000
115.684 -3.302 5471.000 3.000 0.000 0.000
116.432 -3.302 5371.000 3.000 0.000 0.000
116.432 -3.302 5381.000 3.000 0.000 0.000
116.432 -3.302 5391.000 3.000 0.000 0.000
116.432 -3.302 5401.000 3.000 0.000 0.000
116.432 -3.302 5411.000 3.000 0.000 0.000
116.432 -3.302 5421.000 3.000 0.000 0.000
116.432 -3.302 5431.000 3.000 0.000 0.000
116.432 -3.302 5441.000 3.000 0.000 0.000
116.432 -3.302 5451.000 3.000 0.000 0.000
116.432 -3.302 5461.000 3.000 0.000 0.000
116.432 -3.302 5471.000 3.000 0.000 0.000
117.180 -3.302 5371.000 3.000 0.000 0.000
117.180 -3.302 5381.000 3.000 0.000 0.000
117.180 -3.302 5391.000 3.000 0.000 0.000
117.180 -3.302 5401.000 3.000 0.000 0.000
117.180 -3.302 5411.000 3.000 0.000 0.000
117.180 -3.302 5421.000 3.000 0.000 0.000
117.180 -3.302 5431.000 3.000 0.000 0.000
117.180 -3.302 5441.000 3.000 0.000 0.000
117.180 -3.302 5451.000 3.000 0.000 0.000
117.180 -3.302 5461.000 3.000 0.000 0.000
117.180 -3.302 5471.000 3.000 0.000 0.000
106.706 -2.744 5371.000 3.000 0.000 0.000
106.706 -2.744 5381.000 3.000 0.000 0.000
106.706 -2.744 5391.000 3.000 0.000 0.000
106.706 -2.744 5401.000 3.000 0.000 0.000
106.706 -2.744 5411.000 3.000 0.000 0.000
106.706 -2.744 5421.000 3.000 0.000 0.000
106.706 -2.744 5431.000 3.000 0.000 0.000
106.706 -2.744 5441.000 3.000 0.000 0.000
106.706 -2.744 5451.000 3.000 0.000 0.000
106.706 -2.744 5461.000 3.000 0.000 0.000
106.706 -2.744 5471.000 3.000 0.000 0.000
107.454 -2.744 5371.000 3.000 0.000 0.000
107.454 -2.744 5381.000 3.000 0.000 0.000
107.454 -2.744 5391.000 3.000 0.000 0.000
107.454 -2.744 5401.000 3.000 0.000 0.000
107.454 -2.744 5411.000 3.000 0.000 0.000
107.454 -2.744 5421.000 3.000 0.000 0.000
107.454 -2.744 5431.000 3.000 0.000 0.000
107.454 -2.744 5441.000 3.000 0.000 0.000
107.454 -2.744 5451.000 3.000 0.000 0.000
107.454 -2.744 5461.000 3.000 0.000 0.000
107.454 -2.744 5471.000 3.000 0.000 0.000
108.202 -2.744 5371.000 3.000 0.000 0.000
108.202 -2.744 5381.000 3.000 0.000 0.000
108.202 -2.744 5391.000 3.000 0.000 0.000
108.202 -2.744 5401.000 3.000 0.000 0.000
108.202 -2.744 5411.000 3.000 0.000 0.000
108.202 -2.744 5421.000 3.000 0.000 0.000
108.202 -2.744 5431.000 3.000 0.000 0.000
108.202 -2.744 5441.000 3.000 0.000 0.000
108.202 -2.744 5451.000 3.000 0.000 0.000
108.202 -2.744 5461.000 3.000 0.000 0.000
108.202 -2.744 5471.000 3.000 0.000 0.000
108.950 -2.744 5371.000 3.000 0.000 0.000
108.950 -2.744 5381.000 3.000 0.000 0.000
108.950 -2.744 5391.000 3.000 0.000 0.000
108.950 -2.744 5401.000 3.000 0.000 0.000
108.950 -2.744 5411.000 3.000 0.000 0.000
108.950 -2.744 5421.000 3.000 0.000 0.000
108.950 -2.744 5431.000 3.000 0.000 0.000
108.950 -2.744 5441.000 3.000 0.000 0.000
108.950 -2.744 5451.000 3.000 0.000 0.000
108.950 -2.744 5461.000 3.000 0.000 0.000
108.950 -2.744 5471.000 3.000 0.000 0.000
109.699 -2.744 5371.000 3.000 0.000 0.000
109.699 -2.744 5381.000 3.000 0.000 0.000
109.699 -2.744 5391.000 3.000 0.000 0.000
109.699 -2.744 5401.000 3.000 0.000 0.000
109.699 -2.744 5411.000 3.000 0.000 0.000
109.699 -2.744 5421.000 3.000 0.000 0.000
109.699 -2.744 5431.000 3.000 0.000 0.000
109.699 -2.744 5441.000 3.000 0.000 0.000
109.699 -2.744 5451.000 3.000 0.000 0.000
109.699 -2.744 5461.000 3.000 0.000 0.000
109.699 -2.744 5471.000 3.000 0.000 0.000
110.447 -2.744 5371.000 3.000 0.000 0.000
110.447 -2.744 5381.000 3.000 0.000 0.000
110.447 -2.744 5391.000 3.000 0.000 0.000
110.447 -2.744 5401.000 3.000 0.000 0.000
110.447 -2.744 5411.000 3.000 0.000 0.000
110.447 -2.744 5421.000 3.000 0.000 0.000
110.447 -2.744 5431.000 3.000 0.000 0.000
110.447 -2.744 5441.000 3.000 0.000 0.000
110.447 -2.744 5451.000 3.000 0.000 0.000
110.447 -2.744 5461.000 3.000 0.000 0.000
110.447 -2.744 5471.000 3.000 0.000 0.000
111.195 -2.744 5371.000 3.000 0.000 0.000
111.195 -2.744 5381.000 3.000 0.000 0.000
111.195 -2.744 5391.000 3.000 0.000 0.000
111.195 -2.744 5401.000 3.000 0.000 0.000
111.195 -2.744 5411.000 3.000 0.000 0.000
111.195 -2.744 5421.000 3.000 0.000 0.000
111.195 -2.744 5431.000 3.000 0.000 0.000
111.195 -2.744 5441.000 3.000 0.000 0.000
111.195 -2.744 5451.000 3.000 0.000 0.000
111.195 -2.744 5461.000 3.000 0.000 0.000
111.195 -2.744 5471.000 3.000 0.000 0.000
111.943 -2.744 5371.000 3.000 0.000 0.000
111.943 -2.744 5381.000 3.000 0.000 0.000
111.943 -2.744 5391.000 3.000 0.000 0.000
111.943 -2.744 5401.000 3.000 0.000 0.000
111.943 -2.744 5411.000 3.000 0.000 0.000
111.943 -2.744 5421.000 3.000 0.000 0.000
111.943 -2.744 5431.000 3.000 0.000 0.000
111.943 -2.744 5441.000 3.000 0.000 0.000
111.943 -2.744 5451.000 3.000 0.000 0.000
111.943 -2.744 5461.000 3.000 0.000 0.000
111.943 -2.744 5471.000 3.000 0.000 0.000
112.691 -2.744 5371.000 3.000 0.000 0.000
112.691 -2.744 5381.000 3.000 0.000 0.000
112.691 -2.744 5391.000 3.000 0.000 0.000
112.691 -2.744 5401.000 3.000 0.000 0.000
112.691 -2.744 5411.000 3.000 0.000 0.000
112.691 -2.744 5421.000 3.000 0.000 0.000
112.691 -2.744 5431.000 3.000 0.000 0.000
112.691 -2.744 5441.000 3.000 0.000 0.000
112.691 -2.744 5451.000 3.000 0.000 0.000
112.691 -2.744 5461.000 3.000 0.000 0.000
112.691 -2.744 5471.000 3.000 0.000 0.000
113.439 -2.744 5371.000 3.000 0.000 0.000
113.439 -2.744 5381.000 3.000 0.000 0.000
113.439 -2.744 5391.000 3.000 0.000 0.000
113.439 -2.744 5401.000 3.000 0.000 0.000
113.439 -2.744 5411.000 3.000 0.000 0.000
113.439 -2.744 5421.000 3.000 0.000 0.000
113.439 -2.744 5431.000 3.000 0.000 0.000
113.439 -2.744 5441.000 3.000 0.000 0.000
113.439 -2.744 5451.000 3.000 0.000 0.000
113.439 -2.744 5461.000 3.000 0.000 0.000
113.439 -2.744 5471.000 3.000 0.000 0.000
114.188 -2.744 5371.000 3.000 0.000 0.000
114.188 -2.744 5381.000 3.000 0.000 0.000
114.188 -2.744 5391.000 3.000 0.000 0.000
114.188 -2.744 5401.000 3.000 0.000 0.000
114.188 -2.744 5411.000 3.000 0.000 0.000
114.188 -2.744 5421.000 3.000 0.000 0.000
114.188 -2.744 5431.000 3.000 0.000 0.000
114.188 -2.744 5441.000 3.000 0.000 0.000
114.188 -2.744 5451.000 3.000 0.000 0.000
114.188 -2.744 5461.000 3.000 0.000 0.000
114.188 -2.744 5471.000 3.000 0.000 0.000
114.936 -2.744 5371.000 3.000 0.000 0.000
114.936 -2.744 5381.000 3.000 0.000 0.000
114.936 -2.744 5391.000 3.000 0.000 0.000
114.936 -2.744 5401.000 3.000 0.000 0.000
114.936 -2.744 5411.000 3.000 0.000 0.000
114.936 -2.744 5421.000 3.000 0.000 0.000
114.936 -2.744 5431.000 3.000 0.000 0.000
114.936 -2.744 5441.000 3.000 0.000 0.000
114.936 -2.744 5451.000 3.000 0.000 0.000
114.936 -2.744 5461.000 3.000 0.000 0.000
114.936 -2.744 5471.000 3.000 0.000 0.000
115.684 -2.744 5371.000 3.000 0.000 0.000
115.684 -2.744 5381.000 3.000 0.000 0.000
115.684 -2.744 5391.000 3.000 0.000 0.000
115.684 -2.744 5401.000 3.000 0.000 0.000
115.684 -2.744 5411.000 3.000 0.000 0.000
115.684 -2.744 5421.000 3.000 0.000 0.000
115.684 -2.744 5431.000 3.000 0.000 0.000
115.684 -2.744 5441.000 3.000 0.000 0.000
115.684 -2.744 5451.000 3.000 0.000 0.000
115.684 -2.744 5461.000 3.000 0.000 0.000
115.684 -2.744 5471.000 3.000 0.000 0.000
116.432 -2.744 5371.000 3.000 0.000 0.000
116.432 -2.744 5381.000 3.000 0.000 0.000
116.432 -2.744 5391.000 3.000 0.000 0.000
116.432 -2.744 5401.000 3.000 0.000 0.000
116.432 -2.744 5411.000 3.000 0.000 0.000
116.432 -2.744 5421.000 3.000 0.000 0.000
116.432 -2.744 5431.000 3.000 0.000 0.000
116.432 -2.744 5441.000 3.000 0.000 0.000
116.432 -2.744 5451.000 3.000 0.000 0.000
116.432 -2.744 5461.000 3.000 0.000 0.000
116.432 -2.744 5471.000 3.000 0.000 0.000
117.180 -2.744 5371.000 3.000 0.000 0.000
117.180 -2.744 5381.000 3.000 0.000 0.000
117.180 -2.744 5391.000 3.000 0.000 0.000
117.180 -2.744 5401.000 3.000 0.000 0.000
117.180 -2.744 5411.000 3.000 0.000 0.000
117.180 -2.744 5421.000 3.000 0.000 0.000
117.180 -2.744 5431.000 3.000 0.000 0.000
117.180 -2.744 5441.000 3.000 0.000 0.000
117.180 -2.744 5451.000 3.000 0.000 0.000
117.180 -2.744 5461.000 3.000 0.000 0.000
117.180 -2.744 5471.000 3.000 0.000 0.000
117.928 -2.744 5371.000 3.000 0.000 0.000
117.928 -2.744 5381.000 3.000 0.000 0.000
117.928 -2.744 5391.000 3.000 0.000 0.000
117.928 -2.744 5401.000 3.000 0.000 0.000
117.928 -2.744 5411.000 3.000 0.000 0.000
117.928 -2.744 5421.000 3.000 0.000 0.000
117.928 -2.744 5431.000 3.000 0.000 0.000
117.928 -2.744 5441.000 3.000 0.000 0.000
117.928 -2.744 5451.000 3.000 0.000 0.000
117.928 -2.744 5461.000 3.000 0.000 0.000
117.928 -2.744 5471.000 3.000 0.000 0.000
106.706 -2.185 5371.000 3.000 0.000 0.000
106.706 -2.185 5381.000 3.000 0.000 0.000
106.706 -2.185 5391.000 3.000 0.000 0.000
106.706 -2.185 5401.000 3.000 0.000 0.000
106.706 -2.185 5411.000 3.000 0.000 0.000
106.706 -2.185 5421.000 3.000 0.000 0.000
106.706 -2.185 5431.000 3.000 0.000 0.000
106.706 -2.185 5441.000 3.000 0.000 0.000
106.706 -2.185 5451.000 3.000 0.000 0.000
106.706 -2.185 5461.000 3.000 0.000 0.000
106.706 -2.185 5471.000 3.000 0.000 0.000
107.454 -2.185 5371.000 3.000 0.000 0.000
107.454 -2.185 5381.000 3.000 0.000 0.000
107.454 -2.185 5391.000 3.000 0.000 0.000
107.454 -2.185 5401.000 3.000 0.000 0.000
107.454 -2.185 5411.000 3.000 0.000 0.000
107.454 -2.185 5421.000 3.000 0.000 0.000
107.454 -2.185 5431.000 3.000 0.000 0.000
107.454 -2.185 5441.000 3.000 0.000 0.000
107.454 -2.185 5451.000 3.000 0.000 0.000
107.454 -2.185 5461.000 3.000 0.000 0.000
107.454 -2.185 5471.000 3.000 0.000 0.000
108.202 -2.185 5371.000 3.000 0.000 0.000
108.202 -2.185 5381.000 3.000 0.000 0.000
108.202 -2.185 5391.000 3.000 0.000 0.000
108.202 -2.185 5401.000 3.000 0.000 0.000
108.202 -2.185 5411.000 3.000 0.000 0.000
108.202 -2.185 5421.000 3.000 0.000 0.000
108.202 -2.185 5431.000 3.000 0.000 0.000
108.202 -2.185 5441.000 3.000 0.000 0.000
108.202 -2.185 5451.000 3.000 0.000 0.000
108.202 -2.185 5461.000 3.000 0.000 0.000
108.202 -2.185 5471.000 3.000 0.000 0.000
108.950 -2.185 5371.000 3.000 0.000 0.000
108.950 -2.185 5381.000 3.000 0.000 0.000
108.950 -2.185 5391.000 3.000 0.000 0.000
108.950 -2.185 5401.000 3.000 0.000 0.000
108.950 -2.185 5411.000 3.000 0.000 0.000
108.950 -2.185 5421.000 3.000 0.000 0.000
108.950 -2.185 5431.000 3.000 0.000 0.000
108.950 -2.185 5441.000 3.000 0.000 0.000
108.950 -2.185 5451.000 3.000 0.000 0.000
108.950 -2.185 5461.000 3.000 0.000 0.000
108.950 -2.185 5471.000 3.000 0.000 0.000
109.699 -2.185 5371.000 3.000 0.000 0.000
109.699 -2.185 5381.000 3.000 0.000 0.000
109.699 -2.185 5391.000 3.000 0.000 0.000
109.699 -2.185 5401.000 3.000 0.000 0.000
109.699 -2.185 5411.000 3.000 0.000 0.000
109.699 -2.185 5421.000 3.000 0.000 0.000
109.699 -2.185 5431.000 3.000 0.000 0.000
109.699 -2.185 5441.000 3.000 0.000 0.000
109.699 -2.185 5451.000 3.000 0.000 0.000
109.699 -2.185 5461.000 3.000 0.000 0.000
109.699 -2.185 5471.000 3.000 0.000 0.000
110.447 -2.185 5371.000 3.000 0.000 0.000
110.447 -2.185 5381.000 3.000 0.000 0.000
110.447 -2.185 5391.000 3.000 0.000 0.000
110.447 -2.185 5401.000 3.000 0.000 0.000
110.447 -2.185 5411.000 3.000 0.000 0.000
110.447 -2.185 5421.000 3.000 0.000 0.000
110.447 -2.185 5431.000 3.000 0.000 0.000
110.447 -2.185 5441.000 3.000 0.000 0.000
110.447 -2.185 5451.000 3.000 0.000 0.000
110.447 -2.185 5461.000 3.000 0.000 0.000
110.447 -2.185 5471.000 3.000 0.000 0.000
111.195 -2.185 5371.000 3.000 0.000 0.000
111.195 -2.185 5381.000 3.000 0.000 0.000
111.195 -2.185 5391.000 3.000 0.000 0.000
111.195 -2.185 5401.000 3.000 0.000 0.000
111.195 -2.185 5411.000 3.000 0.000 0.000
111.195 -2.185 5421.000 3.000 0.000 0.000
111.195 -2.185 5431.000 3.000 0.000 0.000
111.195 -2.185 5441.000 3.000 0.000 0.000
111.195 -2.185 5451.000 3.000 0.000 0.000
111.195 -2.185 5461.000 3.000 0.000 0.000
111.195 -2.185 5471.000 3.000 0.000 0.000
111.943 -2.185 5371.000 3.000 0.000 0.000
111.943 -2.185 5381.000 3.000 0.000 0.000
111.943 -2.185 5391.000 3.000 0.000 0.000
111.943 -2.185 5401.000 3.000 0.000 0.000
111.943 -2.185 5411.000 3.000 0.000 0.000
111.943 -2.185 5421.000 3.000 0.000 0.000
111.943 -2.185 5431.000 3.000 0.000 0.000
111.943 -2.185 5441.000 3.000 0.000 0.000
111.943 -2.185 5451.000 3.000 0.000 0.000
111.943 -2.185 5461.000 3.000 0.000 0.000
111.943 -2.185 5471.000 3.000 0.000 0.000
112.691 -2.185 5371.000 3.000 0.000 0.000
112.691 -2.185 5381.000 3.000 0.000 0.000
112.691 -2.185 5391.000 3.000 0.000 0.000
112.691 -2.185 5401.000 3.000 0.000 0.000
112.691 -2.185 5411.000 3.000 0.000 0.000
112.691 -2.185 5421.000 3.000 0.000 0.000
112.691 -2.185 5431.000 3.000 0.000 0.000
112.691 -2.185 5441.000 3.000 0.000 0.000
112.691 -2.185 5451.000 3.000 0.000 0.000
112.691 -2.185 5461.000 3.000 0.000 0.000
112.691 -2.185 5471.000 3.000 0.000 0.000
113.439 -2.185 5371.000 3.000 0.000 0.000
113.439 -2.185 5381.000 3.000 0.000 0.000
113.439 -2.185 5391.000 3.000 0.000 0.000
113.439 -2.185 5401.000 3.000 0.000 0.000
113.439 -2.185 5411.000 3.000 0.000 0.000
113.439 -2.185 5421.000 3.000 0.000 0.000
113.439 -2.185 5431.000 3.000 0.000 0.000
113.439 -2.185 5441.000 3.000 0.000 0.000
113.439 -2.185 5451.000 3.000 0.000 0.000
113.439 -2.185 5461.000 3.000 0.000 0.000
113.439 -2.185 5471.000 3.000 0.000 0.000
114.188 -2.185 5371.000 3.000 0.000 0.000
114.188 -2.185 5381.000 3.000 0.000 0.000
114.188 -2.185 5391.000 3.000 0.000 0.000
114.188 -2.185 5401.000 3.000 0.000 0.000
114.188 -2.185 5411.000 3.000 0.000 0.000
114.188 -2.185 5421.000 3.000 0.000 0.000
114.188 -2.185 5431.000 3.000 0.000 0.000
114.188 -2.185 5441.000 3.000 0.000 0.000
114.188 -2.185 5451.000 3.000 0.000 0.000
114.188 -2.185 5461.000 3.000 0.000 0.000
114.188 -2.185 5471.000 3.000 0.000 0.000
114.936 -2.185 5371.000 3.000 0.000 0.000
114.936 -2.185 5381.000 3.000 0.000 0.000
114.936 -2.185 5391.000 3.000 0.000 0.000
114.936 -2.185 5401.000 3.000 0.000 0.000
114.936 -2.185 5411.000 3.000 0.000 0.000
114.936 -2.185 5421.000 3.000 0.000 0.000
114.936 -2.185 5431.000 3.000 0.000 0.000
114.936 -2.185 5441.000 3.000 0.000 0.000
114.936 -2.185 5451.000 3.000 0.000 0.000
114.936 -2.185 5461.000 3.000 0.000 0.000
114.936 -2.185 5471.000 3.000 0.000 0.000
115.684 -2.185 5371.000 3.000 0.000 0.000
115.684 -2.185 5381.000 3.000 0.000 0.000
115.684 -2.185 5391.000 3.000 0.000 0.000
115.684 -2.185 5401.000 3.000 0.000 0.000
115.684 -2.185 5411.000 3.000 0.000 0.000
115.684 -2.185 5421.000 3.000 0.000 0.000
115.684 -2.185 5431.000 3.000 0.000 0.000
115.684 -2.185 5441.000 3.000 0.000 0.000
115.684 -2.185 5451.000 3.000 0.000 0.000
115.684 -2.185 5461.000 3.000 0.000 0.000
115.684 -2.185 5471.000 3.000 0.000 0.000
116.432 -2.185 5371.000 3.000 0.000 0.000
116.432 -2.185 5381.000 3.000 0.000 0.000
116.432 -2.185 5391.000 3.000 0.000 0.000
116.432 -2.185 5401.000 3.000 0.000 0.000
116.432 -2.185 5411.000 3.000 0.000 0.000
116.432 -2.185 5421.000 3.000 0.000 0.000
116.432 -2.185 5431.000 3.000 0.000 0.000
116.432 -2.185 5441.000 3.000 0.000 0.000
116.432 -2.185 5451.000 3.000 0.000 0.000
116.432 -2.185 5461.000 3.000 0.000 0.000
116.432 -2.185 5471.000 3.000 0.000 0.000
117.180 -2.185 5371.000 3.000 0.000 0.000
117.180 -2.185 5381.000 3.000 0.000 0.000
117.180 -2.185 5391.000 3.000 0.000 0.000
117.180 -2.185 5401.000 3.000 0.000 0.000
117.180 -2.185 5411.000 3.000 0.000 0.000
117.180 -2.185 5421.000 3.000 0.000 0.000
117.180 -2.185 5431.000 3.000 0.000 0.000
117.180 -2.185 5441.000 3.000 0.000 0.000
117.180 -2.185 5451.000 3.000 0.000 0.000
117.180 -2.185 5461.000 3.000 0.000 0.000
117.180 -2.185 5471.000 3.000 0.000 0.000
117.928 -2.185 5371.000 3.000 0.000 0.000
117.928 -2.185 5381.000 3.000 0.000 0.000
117.928 -2.185 5391.000 3.000 0.000 0.000
117.928 -2.185 5401.000 3.000 0.000 0.000
117.928 -2.185 5411.000 3.000 0.000 0.000
117.928 -2.185 5421.000 3.000 0.000 0.000
117.928 -2.185 5431.000 3.000 0.000 0.000
117.928 -2.185 5441.000 3.000 0.000 0.000
117.928 -2.185 5451.000 3.000 0.000 0.000
117.928 -2.185 5461.000 3.000 0.000 0.000
117.928 -2.185 5471.000 3.000 0.000 0.000
118.677 -2.185 5371.000 3.000 0.000 0.000
118.677 -2.185 5381.000 3.000 0.000 0.000
118.677 -2.185 5391.000 3.000 0.000 0.000
118.677 -2.185 5401.000 3.000 0.000 0.000
118.677 -2.185 5411.000 3.000 0.000 0.000
118.677 -2.185 5421.000 3.000 0.000 0.000
118.677 -2.185 5431.000 3.000 0.000 0.000
118.677 -2.185 5441.000 3.000 0.000 0.000
118.677 -2.185 5451.000 3.000 0.000 0.000
118.677 -2.185 5461.000 3.000 0.000 0.000
118.677 -2.185 5471.000 3.000 0.000 0.000
105.958 -1.627 5371.000 3.000 0.000 0.000
105.958 -1.627 5381.000 3.000 0.000 0.000
105.958 -1.627 5391.000 3.000 0.000 0.000
105.958 -1.627 5401.000 3.000 0.000 0.000
105.958 -1.627 5411.000 3.000 0.000 0.000
105.958 -1.627 5421.000 3.000 0.000 0.000
105.958 -1.627 5431.000 3.000 0.000 0.000
105.958 -1.627 5441.000 3.000 0.000 0.000
105.958 -1.627 5451.000 3.000 0.000 0.000
105.958 -1.627 5461.000 3.000 0.000 0.000
105.958 -1.627 5471.000 3.000 0.000 0.000
106.706 -1.627 5371.000 3.000 0.000 0.000
106.706 -1.627 5381.000 3.000 0.000 0.000
106.706 -1.627 5391.000 3.000 0.000 0.000
106.706 -1.627 5401.000 3.000 0.000 0.000
106.706 -1.627 5411.000 3.000 0.000 0.000
106.706 -1.627 5421.000 3.000 0.000 0.000
106.706 -1.627 5431.000 3.000 0.000 0.000
106.706 -1.627 5441.000 3.000 0.000 0.000
106.706 -1.627 5451.000 3.000 0.000 0.000
106.706 -1.627 5461.000 3.000 0.000 0.000
106.706 -1.627 5471.000 3.000 0.000 0.000
107.454 -1.627 5371.000 3.000 0.000 0.000
107.454 -1.627 5381.000 3.000 0.000 0.000
107.454 -1.627 5391.000 3.000 0.000 0.000
107.454 -1.627 5401.000 3.000 0.000 0.000
107.454 -1.627 5411.000 3.000 0.000 0.000
107.454 -1.627 5421.000 3.000 0.000 0.000
107.454 -1.627 5431.000 3.000 0.000 0.000
107.454 -1.627 5441.000 3.000 0.000 0.000
107.454 -1.627 5451.000 3.000 0.000 0.000
107.454 -1.627 5461.000 3.000 0.000 0.000
107.454 -1.627 5471.000 3.000 0.000 0.000
108.202 -1.627 5371.000 3.000 0.000 0.000
108.202 -1.627 5381.000 3.000 0.000 0.000
108.202 -1.627 5391.000 3.000 0.000 0.000
108.202 -1.627 5401.000 3.000 0.000 0.000
108.202 -1.627 5411.000 3.000 0.000 0.000
108.202 -1.627 5421.000 3.000 0.000 0.000
108.202 -1.627 5431.000 3.000 0.000 0.000
108.202 -1.627 5441.000 3.000 0.000 0.000
108.202 -1.627 5451.000 3.000 0.000 0.000
108.202 -1.627 5461.000 3.000 0.000 0.000
108.202 -1.627 5471.000 3.000 0.000 0.000
108.950 -1.627 5371.000 3.000 0.000 0.000
108.950 -1.627 5381.000 3.000 0.000 0.000
108.950 -1.627 5391.000 3.000 0.000 0.000
108.950 -1.627 5401.000 3.000 0.000 0.000
108.950 -1.627 5411.000 3.000 0.000 0.000
108.950 -1.627 5421.000 3.000 0.000 0.000
108.950 -1.627 5431.000 3.000 0.000 0.000
108.950 -1.627 5441.000 3.000 0.000 0.000
108.950 -1.627 5451.000 3.000 0.000 0.000
108.950 -1.627 5461.000 3.000 0.000 0.000
108.950 -1.627 5471.000 3.000 0.000 0.000
109.699 -1.627 5371.000 3.000 0.000 0.000
109.699 -1.627 5381.000 3.000 0.000 0.000
109.699 -1.627 5391.000 3.000 0.000 0.000
109.699 -1.627 5401.000 3.000 0.000 0.000
109.699 -1.627 5411.000 3.000 0.000 0.000
109.699 -1.627 5421.000 3.000 0.000 0.000
109.699 -1.627 5431.000 3.000 0.000 0.000
109.699 -1.627 5441.000 3.000 0.000 0.000
109.699 -1.627 5451.000 3.000 0.000 0.000
109.699 -1.627 5461.000 3.000 0.000 0.000
109.699 -1.627 5471.000 3.000 0.000 0.000
110.447 -1.627 5371.000 3.000 0.000 0.000
110.447 -1.627 5381.000 3.000 0.000 0.000
110.447 -1.627 5391.000 3.000 0.000 0.000
110.447 -1.627 5401.000 3.000 0.000 0.000
110.447 -1.627 5411.000 3.000 0.000 0.000
110.447 -1.627 5421.000 3.000 0.000 0.000
110.447 -1.627 5431.000 3.000 0.000 0.000
110.447 -1.627 5441.000 3.000 0.000 0.000
110.447 -1.627 5451.000 3.000 0.000 0.000
110.447 -1.627 5461.000 3.000 0.000 0.000
